id_1,id_0,title_1,title_0,brand_name,category,table_name,dependency_ratio,dependency_count,similarity,max_length,min_length,jaro_winker
18139,57956,골드 캐비어 비비크림 spf50+,골드 캐비어 비비크림 spf50+ pa+++,brtc,베이스메이크업,naver_beauty_product_info_extended_v1_211217,1.0,4,0.75,20,15,
18140,99946,파워 이펙트 캐비어 앰플,파워 이펙트 엑스트랙 드 캐비어 앰플,클랍,에센스,naver_beauty_product_info_extended_v1_211217,1.0,4,0.6667,15,10,
18142,50688,골드 캐비어 이엑스 리프팅 아이세럼 건성 복합,골드 캐비어 리프팅 아이세럼,스킨푸드,크림,naver_beauty_product_info_extended_v1_211217,1.0,4,0.6316,19,12,
18143,50025,골드 캐비어 이엑스 세럼,골드 캐비어 이엑스 세럼,스킨푸드,에센스,naver_beauty_product_info_extended_v1_211217,1.0,4,1.0,10,10,
18143,50708,골드 캐비어 이엑스 세럼,골드 캐비어 세럼,스킨푸드,에센스,naver_beauty_product_info_extended_v1_211217,1.0,3,0.7,10,7,
18144,59943,블랙 캐비어 로션,블랙캐비어 로션,ahc,로션,naver_beauty_product_info_extended_v1_211217,0.5,1,1.0,7,7,
18146,60047,블랙 캐비어 크림,블랙캐비어 크림,ahc,크림,naver_beauty_product_info_extended_v1_211217,0.5,1,1.0,7,7,
18146,59940,블랙 캐비어 크림,블랙캐비어 크림,ahc,크림,naver_beauty_product_info_extended_v1_211217,0.5,1,1.0,7,7,
18148,18238,수퍼 블랙 캐비어 크림,수퍼 블랙 캐비어 크림,엔프라니,크림,naver_beauty_product_info_extended_v1_211217,1.0,4,1.0,9,9,
18151,105498,써메딕 케이 골드 캐비어 리페어 앰플 스틱,골드 캐비어 리페어 앰플 스틱,써메딕플러스,에센스,naver_beauty_product_info_extended_v1_211217,1.0,5,0.7059,17,12,
18156,59913,블랙 캐비어 토너,블랙캐비어 토너,ahc,스킨/토너,naver_beauty_product_info_extended_v1_211217,0.5,1,1.0,7,7,
18159,105497,써메딕 케이 골드 캐비어 리페어 바이탈 크림,골드 캐비어 리페어 바이탈 크림,써메딕플러스,크림,naver_beauty_product_info_extended_v1_211217,1.0,5,0.7222,18,13,
18160,3113,프리미엄 골드 캐비어 앰플,프리미엄 골드캐비어 앰플,더마셀,에센스,naver_beauty_product_info_extended_v1_211217,0.6667,2,1.0,11,11,
18165,99125,시티 케어 마린 워터 토너,시티케어 마린워터토너,네이처리퍼블릭,스킨/토너,naver_beauty_product_info_extended_v1_211217,0.0,0,1.0,10,10,
18168,50315,골드 캐비어 콜라겐 플러스 세럼,골드 캐비어 콜라겐 세럼,스킨푸드,에센스,naver_beauty_product_info_extended_v1_211217,1.0,4,0.7692,13,10,
18168,49945,골드 캐비어 콜라겐 플러스 세럼,골드 캐비어 콜라겐 플러스 세럼,스킨푸드,에센스,naver_beauty_product_info_extended_v1_211217,1.0,5,1.0,13,13,
18177,32037,썬더볼 틴트 라커,핑크러쉬 에디션 썬더볼 틴트 라커,컬러그램톡,립메이크업,naver_beauty_product_info_extended_v1_211217,1.0,3,0.5,14,7,
18177,32024,썬더볼 틴트 라커,썬더볼 틴트 라커,컬러그램톡,립메이크업,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,7,7,
18179,32022,아티스트 포뮬라 크림 라이너,아티스트 포뮬라 크림 라이너,컬러그램톡,아이라이너,naver_beauty_product_info_extended_v1_211217,1.0,4,1.0,12,12,
18180,32036,힛팬 아이 팔레트,핑크러쉬 에디션 힛팬 아이 팔레트,컬러그램톡,아이섀도,naver_beauty_product_info_extended_v1_211217,1.0,3,0.5,14,7,
18180,46758,힛팬 아이 팔레트,힛팬 아이 팔레트,컬러그램톡,아이섀도,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,7,7,
18181,32042,썬더볼 벨벳 립스틱,썬더볼 벨벳 립스틱,컬러그램톡,립메이크업,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,8,8,
18183,32054,하이드라메모리 크림 복합성,하이드라메모리 크림,컴포트존,크림,naver_beauty_product_info_extended_v1_211217,1.0,2,0.75,12,9,
18185,32061,리블루 리제너레이팅 세럼,리블루 리제너레이팅 세럼,케어놀로지,에센스,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,11,11,
18188,32058,리블루 밸런싱 크림 인 미스트,리블루 밸런싱 크림 인 미스트,케어놀로지,스킨/토너,naver_beauty_product_info_extended_v1_211217,1.0,5,1.0,12,12,
18191,32063,씨홀리 워터 플럼핑 에멀전,씨홀리 워터 플럼핑 에멀전,케어놀로지,로션,naver_beauty_product_info_extended_v1_211217,1.0,4,1.0,11,11,
18192,32058,블루탄지 리블루 밸런싱 크림 인 미스트,리블루 밸런싱 크림 인 미스트,케어놀로지,스킨/토너,naver_beauty_product_info_extended_v1_211217,1.0,5,0.75,16,12,
18193,32064,수딩 솔루션 앰플,수딩 솔루션 앰플,케어러스,에센스,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,7,7,
18194,32065,수딩 솔루션 미스트,수딩 솔루션 미스트,케어러스,스킨/토너,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,8,8,
18198,74609,닥터 솔루션 아큐어 클래리파잉 토너,닥터솔루션 아큐어 클래리파잉 토너,케어존,스킨/토너,naver_beauty_product_info_extended_v1_211217,0.75,3,1.0,15,15,
18199,74599,노르데나우 워터 미스트,닥터솔루션 노르데나우 워터 미스트,케어존,스킨/토너,naver_beauty_product_info_extended_v1_211217,1.0,3,0.6667,15,10,
18200,63502,파우더리 스킨 메이커 spf15,파우더리 스킨 메이커,케이트,베이스메이크업,naver_beauty_product_info_extended_v1_211217,1.0,3,0.6429,14,9,
18203,85470,아이브로우 펜슬,아이브로우 펜슬,케이트,아이브로,naver_beauty_product_info_extended_v1_211217,1.0,2,1.0,7,7,
18205,85514,아이브로우 컬러,아이브로우 컬러,케이트,아이브로,naver_beauty_product_info_extended_v1_211217,1.0,2,1.0,7,7,
18205,85473,아이브로우 컬러,아이브로우 컬러,케이트,아이브로,naver_beauty_product_info_extended_v1_211217,1.0,2,1.0,7,7,
18206,85490,스무드 아이 라이너 펜슬,스무드 아이라이너 펜슬,케이트,아이라이너,naver_beauty_product_info_extended_v1_211217,0.6667,2,1.0,10,10,
18207,85470,아이브로우 펜슬,아이브로우 펜슬,케이트,아이브로,naver_beauty_product_info_extended_v1_211217,1.0,2,1.0,7,7,
18208,85484,래스팅 아이브로우,래스팅 아이브로우,케이트,아이브로,naver_beauty_product_info_extended_v1_211217,1.0,2,1.0,8,8,
18211,85518,미네랄 마스크 크림 spf30,미네랄 마스크 크림 spf30 pa++,케이트,베이스메이크업,naver_beauty_product_info_extended_v1_211217,1.0,4,0.7647,17,13,
18212,85494,워터 인 오일 비비,워터 인 오일 비비 spf20 pa++,케이트,베이스메이크업,naver_beauty_product_info_extended_v1_211217,1.0,4,0.4375,16,7,
18213,80900,래쉬 맥시마이저,래쉬 맥시마이저 플러스,케이트,마스카라,naver_beauty_product_info_extended_v1_211217,1.0,2,0.7,10,7,
18213,81286,래쉬 맥시마이저,래쉬 맥시마이저,케이트,마스카라,naver_beauty_product_info_extended_v1_211217,1.0,2,1.0,7,7,
18213,80852,래쉬 맥시마이저,래쉬 맥시마이저,케이트,마스카라,naver_beauty_product_info_extended_v1_211217,1.0,2,1.0,7,7,
18214,85488,컬러 립 오일 틴트,컬러 립 틴트 오일,케이트,립메이크업,naver_beauty_product_info_extended_v1_211217,1.0,4,0.4286,7,7,
18215,32094,케이엑스 액티브 콘센트레이트 세라마이드 플러스 오메가 세럼,케이엑스 액티브 콘센트레이트 세라마이드 플러스 오메가 세럼,케이트서머빌,에센스,naver_beauty_product_info_extended_v1_211217,1.0,7,1.0,26,26,
18216,32097,링클 워리어 투인원 플럼핑 모이스처라이저 플러스 세럼,링클 워리어 투인원 플럼핑 모이스처라이저 플러스 세럼,케이트서머빌,에센스,naver_beauty_product_info_extended_v1_211217,1.0,7,1.0,23,23,
18217,85469,슈퍼 샤프 라이너,슈퍼 샤프 라이너 펜슬,케이트,아이라이너,naver_beauty_product_info_extended_v1_211217,1.0,3,0.7778,9,7,
18217,85475,슈퍼 샤프 라이너,슈퍼 샤프 라이너,케이트,아이라이너,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,7,7,
18221,32123,모이스처 파운데이션,모이스처 파운데이션,코겐도,베이스메이크업,naver_beauty_product_info_extended_v1_211217,1.0,2,1.0,9,9,
18222,32121,아쿠아 파운데이션 spf25,아쿠아 파운데이션 pa++ spf25,코겐도,베이스메이크업,naver_beauty_product_info_extended_v1_211217,1.0,3,0.7647,17,13,
18223,32130,아쿠아 파운데이션 일루미네이터,아쿠아 파운데이션 일루미네이터,코겐도,베이스메이크업,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,14,14,
18224,32128,모이스처 컨실러,모이스처 컨실러,코겐도,베이스메이크업,naver_beauty_product_info_extended_v1_211217,1.0,2,1.0,7,7,
18225,32152,페이스 파우더,프로페셔널 페이스 파우더,코겐도,베이스메이크업,naver_beauty_product_info_extended_v1_211217,1.0,2,0.5455,11,6,
18225,32122,페이스 파우더,페이스 파우더,코겐도,베이스메이크업,naver_beauty_product_info_extended_v1_211217,1.0,2,1.0,6,6,
18226,32136,프레스트 파우더,프레스트 파우더,코겐도,베이스메이크업,naver_beauty_product_info_extended_v1_211217,1.0,2,1.0,7,7,
18228,32151,마이판시 립스틱,마이판시 립스틱,코겐도,립메이크업,naver_beauty_product_info_extended_v1_211217,1.0,2,1.0,7,7,
18229,32147,마이판시 립글로스,마이판시 립글로스,코겐도,립메이크업,naver_beauty_product_info_extended_v1_211217,1.0,2,1.0,8,8,
18236,32163,네올리스 에멀전 수면필 복합성 지성,네올리스 에멀전,코덱시알,로션,naver_beauty_product_info_extended_v1_211217,1.0,2,0.4667,15,7,
18240,71981,무드터치 블러셔,무드터치 블러셔,코드글로컬러,컨투어링,naver_beauty_product_info_extended_v1_211217,1.0,2,1.0,7,7,
18242,71992,루미에르 프라이머,루미에르 프라이머,코드글로컬러,베이스메이크업,naver_beauty_product_info_extended_v1_211217,1.0,2,1.0,8,8,
18244,71991,루미에르 메탈쿠션 spf50,루미에르 메탈쿠션,코드글로컬러,베이스메이크업,naver_beauty_product_info_extended_v1_211217,1.0,2,0.6154,13,8,
18245,71995,에어 블러 틴트,에어 블러 틴트,코드글로컬러,립메이크업,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,6,6,
18246,71987,피치블랑 프라이머 spf50+,피치블랑 프라이머 spf50+ pa+++,코드글로컬러,베이스메이크업,naver_beauty_product_info_extended_v1_211217,1.0,3,0.7368,19,14,
18247,72006,워터 글램 틴트,워터 글램 틴트,코드글로컬러,립메이크업,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,6,6,
18248,71986,픽스온 프라이머,픽스 온 프라이머,코드글로컬러,베이스메이크업,naver_beauty_product_info_extended_v1_211217,0.5,1,1.0,7,7,
18249,63553,레스이즈모어 팩트 spf30,레스이즈모어 팩트 spf30 pa++,코드글로컬러,베이스메이크업,naver_beauty_product_info_extended_v1_211217,1.0,3,0.7647,17,13,
18251,63504,레스이즈모어 오일 컷 팩트 spf25,레스이즈모어 오일 컷 팩트,코드글로컬러,베이스메이크업,naver_beauty_product_info_extended_v1_211217,1.0,4,0.6875,16,11,
18252,72012,캔디볼 립 틴트스틱,캔디 볼 립 틴트 스틱,코드글로컬러,립메이크업,naver_beauty_product_info_extended_v1_211217,0.3333,1,1.0,8,8,
18253,72016,피 픽싱 마스카라 퍼펙트 픽서,피 마스카라 픽서,코드글로컬러,마스카라,naver_beauty_product_info_extended_v1_211217,1.0,3,0.5833,12,7,
18256,72031,피 아이락킹 브로우 펜슬,아이락킹 브로우,코드글로컬러,아이브로,naver_beauty_product_info_extended_v1_211217,1.0,2,0.7,10,7,
18258,32190,더모 에센셜 모이스처 알엑스 리차징,모이스처 알엑스 리차징,코르테,크림,naver_beauty_product_info_extended_v1_211217,1.0,3,0.6667,15,10,
18258,32186,더모 에센셜 모이스처 알엑스 리차징,더모 에센셜 모이스처 알엑스 리차징,코르테,크림,naver_beauty_product_info_extended_v1_211217,1.0,5,1.0,15,15,
18264,32197,더모 퓨어 퍼스트 에이드 토너,더모 퓨어 퍼스트 에이드 토너,코르테,스킨/토너,naver_beauty_product_info_extended_v1_211217,1.0,5,1.0,12,12,
18273,32194,더모 브라이트 앰플,더모 브라이트 앰플,코르테,에센스,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,8,8,
18274,32187,더모 프로텍션 리바이벌 쿠션 spf50+,더모 프로텍션 리바이벌 쿠션 spf50+ pa+++,코르테,베이스메이크업,naver_beauty_product_info_extended_v1_211217,1.0,5,0.7826,23,18,
18275,57784,세라마이드샷 앰플,세라마이드샷 앰플,앰플엔,에센스,naver_beauty_product_info_extended_v1_211217,1.0,2,1.0,8,8,
18276,57783,펩타이드샷 앰플,펩타이드샷 앰플,앰플엔,에센스,naver_beauty_product_info_extended_v1_211217,1.0,2,1.0,7,7,
18276,57799,펩타이드샷 앰플,펩타이드샷 앰플 투엑스,앰플엔,에센스,naver_beauty_product_info_extended_v1_211217,1.0,2,0.7,10,7,
18277,57782,센텔카밍샷 앰플,센텔카밍샷 앰플,앰플엔,에센스,naver_beauty_product_info_extended_v1_211217,1.0,2,1.0,7,7,
18278,66245,프리미엄 멜라 케어 앰플 크림,프리미엄 멜라케어 앰플크림,구달,크림,naver_beauty_product_info_extended_v1_211217,0.3333,1,1.0,12,12,
18281,59158,아줄렌 캄 크림,아줄렌 캄 크림,프리엔제,크림,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,6,6,
18282,92494,위네이지 스네일 매직 크림,위네이지 스네일 매직 크림,코리아나,크림,naver_beauty_product_info_extended_v1_211217,1.0,4,1.0,11,11,
18283,57784,세라마이드샷 앰플,세라마이드샷 앰플,앰플엔,에센스,naver_beauty_product_info_extended_v1_211217,1.0,2,1.0,8,8,
18284,57785,히알루론샷 앰플,히알루론샷 앰플,앰플엔,에센스,naver_beauty_product_info_extended_v1_211217,1.0,2,1.0,7,7,
18284,57787,히알루론샷 앰플,히알루론샷 라이트 앰플,앰플엔,에센스,naver_beauty_product_info_extended_v1_211217,1.0,2,0.7,10,7,
18285,57787,히알루론샷 라이트 앰플,히알루론샷 라이트 앰플,앰플엔,에센스,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,10,10,
18285,57785,히알루론샷 라이트 앰플,히알루론샷 앰플,앰플엔,에센스,naver_beauty_product_info_extended_v1_211217,1.0,2,0.7,10,7,
18288,92544,세니떼 골든셀 리페어 토너,세니떼 골든셀 리페어 토너,코리아나,스킨/토너,naver_beauty_product_info_extended_v1_211217,1.0,4,1.0,11,11,
18289,57782,센텔카밍샷 앰플,센텔카밍샷 앰플,앰플엔,에센스,naver_beauty_product_info_extended_v1_211217,1.0,2,1.0,7,7,
18292,92547,세니떼 골든셀 리페어 앰플 세럼,세니떼 골든셀 리페어 앰플세럼,코리아나,에센스,naver_beauty_product_info_extended_v1_211217,0.75,3,1.0,13,13,
18293,92522,발효 녹두 맑은 토너,발효녹두 맑은 토너,코리아나,스킨/토너,naver_beauty_product_info_extended_v1_211217,0.6667,2,1.0,8,8,
18298,57799,펩타이드 샷 앰플 투엑스,펩타이드샷 앰플 투엑스,앰플엔,에센스,naver_beauty_product_info_extended_v1_211217,0.6667,2,1.0,10,10,
18303,57802,센텔카밍샷 토너 패드,센텔카밍샷 토너 패드,앰플엔,스킨/토너,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,9,9,
18305,51345,발효 화이트닝 스팟 에센스,발효 화이트닝 스팟 에센스,코리아나,에센스,naver_beauty_product_info_extended_v1_211217,1.0,4,1.0,11,11,
18307,92562,발효 녹두 맑은 에센스,발효 녹두 맑은 에센스,코리아나,에센스,naver_beauty_product_info_extended_v1_211217,1.0,4,1.0,9,9,
18309,92527,럭셔리 타임 리커버리 크림,럭셔리 타임 리커버리 크림 위드 팩터,코리아나,크림,naver_beauty_product_info_extended_v1_211217,1.0,4,0.7333,15,11,
18314,92548,발효 녹두 맑은 크림,발효녹두 맑은 크림,코리아나,크림,naver_beauty_product_info_extended_v1_211217,0.6667,2,1.0,8,8,
18316,92574,세니떼 하이드로 워터릴리 프레쉬 젤 크림,세니떼 하이드로 워터릴리 프레쉬 젤크림,코리아나,크림,naver_beauty_product_info_extended_v1_211217,0.8,4,1.0,17,17,
18317,92584,세니떼 프리미엄 토너,세니떼 프리미엄 토너,코리아나,스킨/토너,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,9,9,
18319,92554,발효 녹두 영양 가득 크림,발효녹두 영양가득 크림,코리아나,크림,naver_beauty_product_info_extended_v1_211217,0.3333,1,1.0,10,10,
18320,57786,히알루론샷 토너,히알루론샷 토너,앰플엔,스킨/토너,naver_beauty_product_info_extended_v1_211217,1.0,2,1.0,7,7,
18324,57805,아크네샷 앰플,아크네샷 앰플,앰플엔,에센스,naver_beauty_product_info_extended_v1_211217,1.0,2,1.0,6,6,
18328,57786,히알루론샷 토너,히알루론샷 토너,앰플엔,스킨/토너,naver_beauty_product_info_extended_v1_211217,1.0,2,1.0,7,7,
18335,57797,히알루론샷 크림,히알루론샷 크림,앰플엔,크림,naver_beauty_product_info_extended_v1_211217,1.0,2,1.0,7,7,
18340,92500,자인 생기 연 크림,자인 생기 크림,코리아나,크림,naver_beauty_product_info_extended_v1_211217,1.0,3,0.8571,7,6,
18341,92500,자인 생기 진 크림,자인 생기 크림,코리아나,크림,naver_beauty_product_info_extended_v1_211217,1.0,3,0.8571,7,6,
18342,57799,펩타이드 샷 앰플 투엑스,펩타이드샷 앰플 투엑스,앰플엔,에센스,naver_beauty_product_info_extended_v1_211217,0.6667,2,1.0,10,10,
18343,92583,세니떼 프리미엄 세럼,세니떼 프리미엄 세럼,코리아나,에센스,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,9,9,
18344,92508,지브 스네일링클 아쿠아크림,지브 스네일링클 아쿠아크림,코리아나,크림,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,12,12,
18345,92507,링클 리프트 펩타이드 앰플,쇼 링클 리프트 펩타이드 앰플,코리아나,에센스,naver_beauty_product_info_extended_v1_211217,1.0,4,0.9167,12,11,
18349,58360,워터 리치 모이스처 크림,워터 리치 모이스처 크림,오지아이,크림,naver_beauty_product_info_extended_v1_211217,1.0,4,1.0,10,10,
18350,6050,파워셀 에센스 에스,파워셀 에센스,라비다,에센스,naver_beauty_product_info_extended_v1_211217,1.0,2,0.75,8,6,
18350,6069,파워셀 에센스 에스,파워셀 에센스 에스,라비다,에센스,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,8,8,
18353,92524,자인 생기 토너,자인 생기 토너,코리아나,스킨/토너,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,6,6,
18355,92539,자인 생기 크림,자인 생기 아이 크림,코리아나,크림,naver_beauty_product_info_extended_v1_211217,1.0,3,0.75,8,6,
18355,92500,자인 생기 크림,자인 생기 크림,코리아나,크림,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,6,6,
18361,59161,오일 프리 워터풀 젤 크림,오일프리 워터풀 젤크림,프리엔제,크림,naver_beauty_product_info_extended_v1_211217,0.3333,1,1.0,10,10,
18366,24407,비건 그린 캄 오아시스 토너,비건 그린 캄 오아시스 토너,유얼레디노우,스킨/토너,naver_beauty_product_info_extended_v1_211217,1.0,5,1.0,11,11,
18367,33,새싹 담은 아이 앤 페이스 크림,새싹 담은 아이 페이스 크림,가온,크림,naver_beauty_product_info_extended_v1_211217,1.0,5,0.9167,12,11,
18369,59159,안젤리카 토너,안젤리카 토너,프리엔제,스킨/토너,naver_beauty_product_info_extended_v1_211217,1.0,2,1.0,6,6,
18369,59168,안젤리카 토너,안젤리카 토너 퀵카밍 패드,프리엔제,스킨/토너,naver_beauty_product_info_extended_v1_211217,1.0,2,0.5455,11,6,
18370,92557,쉬니즈 바이탈 솔루션 트러플 크림,쉬니즈 바이탈 솔루션 크림,코리아나,크림,naver_beauty_product_info_extended_v1_211217,1.0,4,0.7857,14,11,
18373,59160,시카 디펜스 크림,시카 디펜스 크림,프리엔제,크림,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,7,7,
18374,94321,코리아나 블링 에센스 톤업 크림 spf50+,블링 에센스 톤업 크림,비비드온,크림,naver_beauty_product_info_extended_v1_211217,1.0,4,0.4737,19,9,
18376,92542,텐세컨즈 하이 톡스 립스틱,텐세컨즈 하이 톡스립스틱,코리아나,립메이크업,naver_beauty_product_info_extended_v1_211217,0.6667,2,1.0,11,11,
18387,57808,세라마이드샷 앰플 미스트,세라마이드샷 미스트,앰플엔,스킨/토너,naver_beauty_product_info_extended_v1_211217,1.0,2,0.8182,11,9,
18389,70947,더블 커버킬 탄력 쿠션 spf50+,더블 커버킬 탄력 쿠션 spf50+ pa++++,클리오,베이스메이크업,naver_beauty_product_info_extended_v1_211217,1.0,5,0.7143,21,15,
18390,92591,텐세컨즈 하이 퍼펙션 피팅 베이스 spf23,텐세컨즈 하이 퍼펙션 피팅 베이스 pa+ spf23,코리아나,베이스메이크업,naver_beauty_product_info_extended_v1_211217,1.0,6,0.8636,22,19,
18394,92582,세니떼 프리미엄 아이크림,세니떼 프리미엄 아이크림,코리아나,크림,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,11,11,
18400,92612,텐세컨즈 워터프루프 아이브로우 펜슬,텐세컨즈 워터프루프 아이브로우 펜슬,코리아나,아이브로,naver_beauty_product_info_extended_v1_211217,1.0,4,1.0,16,16,
18403,92521,세니떼 골든셀 리페어 아이크림,세니떼 골든셀 리페어 아이크림,코리아나,크림,naver_beauty_product_info_extended_v1_211217,1.0,4,1.0,13,13,
18405,92590,텐세컨즈 하이 퍼펙션 미라클 파운데이션 spf27,텐세컨즈 하이 퍼펙션 미라클 파운데이션 spf27 pa++,코리아나,베이스메이크업,naver_beauty_product_info_extended_v1_211217,1.0,6,0.8462,26,22,
18407,92538,자인 유 크림 파운데이션 spf26,유 크림 파운데이션,코리아나,베이스메이크업,naver_beauty_product_info_extended_v1_211217,1.0,3,0.5333,15,8,
18408,92568,세니떼 골든셀 리페어 미스트,세니떼 골든셀 리페어 미스트,코리아나,스킨/토너,naver_beauty_product_info_extended_v1_211217,1.0,4,1.0,12,12,
18410,92622,텐세컨즈 하이 퍼펙션 아쿠아 비비 spf27,텐세컨즈 하이 퍼펙션 아쿠아 비비 spf27 pa++,코리아나,베이스메이크업,naver_beauty_product_info_extended_v1_211217,1.0,6,0.8261,23,19,
18412,57804,히알루론샷 아이 크림,히알루론샷 아이크림,앰플엔,크림,naver_beauty_product_info_extended_v1_211217,0.5,1,1.0,9,9,
18412,57797,히알루론샷 아이 크림,히알루론샷 크림,앰플엔,크림,naver_beauty_product_info_extended_v1_211217,1.0,2,0.7778,9,7,
18415,92581,세니떼 프리미엄 에멀션,세니떼 프리미엄 에멀션,코리아나,로션,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,10,10,
18418,59163,안젤리카 캄 미스트,안젤리카 캄 미스트,프리엔제,스킨/토너,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,8,8,
18420,59166,오일 컷 실키 베이스,오일 컷 실키 베이스,프리엔제,베이스메이크업,naver_beauty_product_info_extended_v1_211217,1.0,4,1.0,8,8,
18421,59165,비타민 비 파이브 에멀션,비타민 비 파이브 에멀션,프리엔제,로션,naver_beauty_product_info_extended_v1_211217,1.0,4,1.0,10,10,
18424,92539,자인 생기 진 아이 크림,자인 생기 아이 크림,코리아나,크림,naver_beauty_product_info_extended_v1_211217,1.0,4,0.8889,9,8,
18430,92511,세니떼 퓨어 녹두 토너,세니떼 녹두 토너,코리아나,스킨/토너,naver_beauty_product_info_extended_v1_211217,1.0,3,0.7778,9,7,
18431,92496,세니떼 퓨어 녹두 에센스,세니떼 녹두 에센스,코리아나,에센스,naver_beauty_product_info_extended_v1_211217,1.0,3,0.8,10,8,
18432,92526,세니떼 퓨어 녹두 크림,세니떼 녹두 크림,코리아나,크림,naver_beauty_product_info_extended_v1_211217,1.0,3,0.7778,9,7,
18433,92579,세니떼 수분셀 브라이트닝 토너,세니떼 수분 셀 브라이트닝 토너,코리아나,스킨/토너,naver_beauty_product_info_extended_v1_211217,0.75,3,1.0,13,13,
18434,59158,아줄렌 캄 크림,아줄렌 캄 크림,프리엔제,크림,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,6,6,
18440,82540,가지 진정 크림,가지 진정 크림,파머메이커,크림,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,6,6,
18446,92509,위네이지 모이스처 에멀젼,위네이지 모이스처 에멀젼,코리아나,로션,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,11,11,
18451,97126,막카라 롱래쉬 컬링 마스카라,막카라 롱래쉬 컬링,코링코,마스카라,naver_beauty_product_info_extended_v1_211217,1.0,3,0.6667,12,8,
18454,97146,체리츄 바니 립스틱,체리츄 바니 립스틱,코링코,립메이크업,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,8,8,
18455,97130,아자몽다 슬리핑 립 마스크,아자몽다 슬리핑 립 마스크,코링코,립메이크업,naver_beauty_product_info_extended_v1_211217,1.0,4,1.0,11,11,
18457,32207,바르는 쌀겨 토너,바르는 쌀겨 토너,코메이토,스킨/토너,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,7,7,
18458,32206,바르는 쌀겨 크림,바르는 쌀겨 크림,코메이토,크림,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,7,7,
18460,32208,바르는 쌀겨 프로바이오틱스 세럼,바르는 쌀겨 프로바이오틱스 세럼,코메이토,에센스,naver_beauty_product_info_extended_v1_211217,1.0,4,1.0,14,14,
18461,32215,유카자생크림,유카자생크림,코비엔,크림,naver_beauty_product_info_extended_v1_211217,1.0,1,1.0,6,6,
18462,107357,그레이스클럽 롱 액티브 아이래쉬 세럼 속눈썹영양제,롱 액티브 아이래쉬 세럼 속눈썹영양제,코스노리,마스카라,naver_beauty_product_info_extended_v1_211217,1.0,5,0.7273,22,16,
18464,104454,슈퍼프루프 피팅 브러쉬 아이라이너,슈퍼 프루프 피팅 브러쉬 아이라이너,코스노리,아이라이너,naver_beauty_product_info_extended_v1_211217,0.75,3,1.0,15,15,
18467,107365,글로우 터치 립스틱,글로우 터치 립스틱,코스노리,립메이크업,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,8,8,
18470,107375,판테놀 베리어 앰플,판테놀 베리어 앰플,코스노리,에센스,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,8,8,
18473,32216,슈퍼프루프 피팅 젤 아이라이너 펜슬,슈퍼프루프 피팅 젤 아이라이너,코스노리,아이라이너,naver_beauty_product_info_extended_v1_211217,1.0,4,0.8667,15,13,
18474,107362,아보카도 아이크림,아보카도 아이크림 올페이스,코스노리,크림,naver_beauty_product_info_extended_v1_211217,1.0,2,0.6667,12,8,
18476,107378,어성초 카밍 앰플,어성초 카밍 앰플,코스노리,에센스,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,7,7,
18480,107363,크리미 벨벳 틴트,크리미 벨벳 틴트,코스노리,립메이크업,naver_beauty_product_info_extended_v1_211217,1.0,3,1.0,7,7,
18481,107367,블라썸 톤업 쿠션 spf50+,블라썸 톤업 쿠션 핑크베이지 spf50+ pa+++,코스노리,베이스메이크업,naver_beauty_product_info_extended_v1_211217,1.0,4,0.5652,23,13,
18482,107374,섹시아이즈 마스카라,섹시 아이즈 마스카라,코스노리,마스카라,naver_beauty_product_info_extended_v1_211217,0.5,1,1.0,9,9,
